CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,CentroComercial,TipoCentroComercial,NumLocal,State
30087722513000251000000000U9,4277935,ANTOJITOS MARY,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,MIGUEL BARRAGAN,,,CENTRO,91000,"XALAPA-ENRÍQUEZ, Xalapa, VERACRUZ DE IGNACIO DE LA LLAVE",2281005240,,,Semifijo,-96.92187409,19.52295691,,,,Veracruz
30087722511003481000000000U3,8449769,RESTAURANT KILAKAN  TIYAT,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,JOSE MARIA MATA,39,,EL EMPLEADO,91000,"XALAPA-ENRÍQUEZ, Xalapa, VERACRUZ DE IGNACIO DE LA LLAVE",,,,Fijo,-96.91930867,19.52730078,,,,Veracruz
30087722412002531000000000U7,9130797,RESTAURANTE BAR EL RINCON DE LOS MISERABLES,,"Bares, cantinas y similares",0 a 5 personas,CALLE,XALAPEÑOS ILUSTRES,25,4,EL EMPLEADO,91000,"XALAPA-ENRÍQUEZ, Xalapa, VERACRUZ DE IGNACIO DE LA LLAVE",2281598859,,,Fijo,-96.91954042,19.52838708,,,,Veracruz
30087722516001281000000000U8,9190816,ENSALADAS Y BAGUETTES AL PESTO,,Restaurantes de autoservicio,0 a 5 personas,CALLE,XALAPEÑOS ILUSTRES,25,,EL EMPLEADO,91000,"XALAPA-ENRÍQUEZ, Xalapa, VERACRUZ DE IGNACIO DE LA LLAVE",2282093757,,,Semifijo,-96.91954042,19.52838708,,,,Veracruz
30087722511004491000000000U1,9131825,RESTAURANTE MOHU,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,XALAPEÑOS ILUSTRES,25,13,EL EMPLEADO,91000,"XALAPA-ENRÍQUEZ, Xalapa, VERACRUZ DE IGNACIO DE LA LLAVE",,,,Fijo,-96.91954042,19.52838708,,,,Veracruz
30087722412002521000000000U8,9118870,RESTAURANTE LA REVUELTA,,"Bares, cantinas y similares",0 a 5 personas,CALLE,XALAPEÑOS ILUSTRES,25,,EL EMPLEADO,91000,"XALAPA-ENRÍQUEZ, Xalapa, VERACRUZ DE IGNACIO DE LA LLAVE",,,,Fijo,-96.91954042,19.52838708,,,,Veracruz
30087722518004291000000000U0,7640392,COCINA ECONOMICA MI CASA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,CIPRES,,,VENUSTIANO CARRANZA,91070,"XALAPA-ENRÍQUEZ, Xalapa, VERACRUZ DE IGNACIO DE LA LLAVE",,,,Fijo,-96.92795658,19.52444880,,,,Veracruz
30087722513004971000000000U8,8450214,ANTOJITOS LAS QUEKAS,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,NICOLAS BRAVO,36,,JACARANDAS,91000,"XALAPA-ENRÍQUEZ, Xalapa, VERACRUZ DE IGNACIO DE LA LLAVE",2288557711,,,Fijo,-96.92079069,19.52363212,,,,Veracruz
31050722211002103000052957S8,4579357,MC DONALDS CENTRO,ALIMENTOS CALIENTES DE MERIDA SA DE CV,Restaurantes de autoservicio,11 a 30 personas,CALLE,60,503,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9991848747,MERIDACENTRO.00202@MCD.MX,,Fijo,-89.62342640,20.96595268,,,,Yucatán
31050722513000172000000000S4,4552570,EL HIDALGUENSE,,Restaurantes con servicio de preparación de antojitos,6 a 10 personas,PASAJE,EMILIO SEIJO,506,0,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9993351470,QUESADILLAS_EL_HIDALGUENSE@HOTMAIL.COM,,Fijo,-89.62314215,20.96583111,,,,Yucatán
31050722513005602000000000U5,4521960,LAS QUEKAS,YUCAQUEKAS SA DE CV,Restaurantes con servicio de preparación de antojitos,6 a 10 personas,CALLE,61,,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62240821,20.96746748,,,,Yucatán
31050722513000062000000000U7,4521961,GORDITAS DOÑA TOTA,,Restaurantes con servicio de preparación de antojitos,6 a 10 personas,CALLE,60,,,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62295402,20.96772681,,,,Yucatán
31050722212006361000000000U6,4532813,BODEGA DE LA LONCHERIA EL PAVO FELIZ,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,65,0,63,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340615,20.96514939,,,,Yucatán
31050722212005021000000000U7,4532958,COCINA EL NEGRO ZAHID,,Restaurantes que preparan otro tipo de alimentos para llevar,6 a 10 personas,CALLE,65,0,60,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340322,20.96514875,,,,Yucatán
31050722514000641000000000U6,4552584,TAQUERIA SALAS JUNIOR,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,65,0,15,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340240,20.96514857,,,,Yucatán
31050722212006971000000000U2,4519686,TACO SALAS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,65,,10,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340196,20.96514848,,,,Yucatán
31050722514004561000000000U2,4529376,LONCHERIA EL DELFIN,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,65,,138,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340193,20.96514847,,,,Yucatán
31050722212015871000000000U3,4531390,LONCHERIA PUNTO Y COMA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,65,,,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340148,20.96514838,,,,Yucatán
31050722212013681000000000U8,4519823,TAQUERIA EL AMIGO RAMIREZ,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,65,,11,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340194,20.96514847,,,,Yucatán
31050722212012511000000000U8,4530941,LONCHERIA LA MISION,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,65,,125,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340164,20.96514841,,,,Yucatán
31050722212015861000000000U4,4530576,LONCHERIA PUNTO Y COMA,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,65,,,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340154,20.96514839,,,,Yucatán
31050722212000511000000000U2,4531071,TORTAS EL AMIGO PACHECO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,65,,124,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340180,20.96514844,,,,Yucatán
31050722212005091000000000U0,4529673,LONCHERIA LA MISION,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,65,,,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340171,20.96514842,,,,Yucatán
31050722212013381000000000U5,4530202,LONCHERIA LUIS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,65,,109,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340132,20.96514834,,,,Yucatán
31050722212019861000000000U0,4530476,LONCHERIA LUIS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,65,,111,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340127,20.96514833,,,,Yucatán
31050722513012001000000000U1,7708144,LONCHERIA CARLITOS,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,65,,,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340107,20.96514829,,,,Yucatán
31050722212004221000000000S4,4531516,LONCHERIA LUIS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,65,,94,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340123,20.96514832,,,,Yucatán
31050722514000331000000000U4,4552585,CHILAQUERIA MID,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,65,,16,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340031,20.96514812,,,,Yucatán
31050722212003771000000000U9,4520390,TAQUERIA SALAS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,65,,12,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62340042,20.96514814,,,,Yucatán
31050722219015642000000000U3,4557963,CAFE Y RESTAURANTE MONCHO,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,65,,,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62339962,20.96514797,,,,Yucatán
31050722219002091001000000U8,4579362,COCINA ECONOMICA DEL CENTRO JOYERO,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,65,501,,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62388943,20.96533198,CENTRO JOYERO DEL SURESTE,CENTRO Y PLAZA COMERCIAL,B,Yucatán
31050722511000621001000000S4,4552575,COMIDA CHINA WIN FA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,65,493,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9999233757,,,Fijo,-89.62285969,20.96511613,,,,Yucatán
31050722511001303001000000U8,4579338,LA AUTENTICA JARANA YUCATECA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,62,503,0,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,GERENCIA@LAAUTENTICAJARANA.COM.MX,,Fijo,-89.62445464,20.96692104,,,,Yucatán
31050722219015152000000000U3,4580442,RESTAURANTE NICTE HA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,61,,,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9999230784,,,Fijo,-89.62374811,20.96770414,,,,Yucatán
31050722212000531001000000U0,4522773,TAQUERIA EL VENCEDOR,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,60,,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62345245,20.96504478,,,,Yucatán
31050722219014812001000000U3,4567081,RESTAURANTE LA DULCE VITA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,65,493,0,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9991203296,,,Fijo,-89.62265599,20.96507376,,,,Yucatán
31050722516002571000000000U8,9294224,SUBWAY,EN INVESTIGACON ,Restaurantes de autoservicio,0 a 5 personas,CALLE,61,,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62383723,20.96771814,,,,Yucatán
31050722219015742000000000U1,4517904,RESTAURANTE MARY,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,63,486,,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62161696,20.96604599,,,,Yucatán
31050722517008312000000000U9,8354337,DON SPAGHETTO RESTAURANTE,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",6 a 10 personas,CALLE,62,509,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62462102,20.96605910,,,,Yucatán
31050722212026662000000000U3,4517921,PIZZERIA PAPARAZZI,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",6 a 10 personas,PASAJE,63A,,,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62203313,20.96532016,,,,Yucatán
31050722511003843001012868S1,6812440,LA PARRILLA CENTRO 2,COORPORATIVO GASTRONOMICO CAMPEL SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,60,517,0,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,CENTRO2@GRUPOLAPARILLA.COM,LAPARRILLA.COM.MX,Fijo,-89.62359975,20.96493554,,,,Yucatán
31050722511000441000000000S7,4522200,COMIDA CHINA CHAN FA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,58,,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62173185,20.96751539,,,,Yucatán
31050722211002174000013097S9,6415229,BURGER KING CORREO FRANCES,OPERADORA EXE SA DE CV,Restaurantes de autoservicio,11 a 30 personas,CALLE,58,484,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,WWW.GRUPONICXA.COM.MX,Fijo,-89.62224366,20.96491755,,,,Yucatán
31050722516000033000013097S1,6415938,BURGER KING LOUVRE IL,OPERADORA EXE SA DE CV,Restaurantes de autoservicio,11 a 30 personas,CALLE,62,499,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,WWW.GRUPONICXA.COM.MX,Fijo,-89.62427657,20.96779326,,,,Yucatán
31050722212025812001000000U5,6225644,PIZZERIA BENEDETTIS PIZZA EXPRESS,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",11 a 30 personas,CALLE,58,534,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9999706475,,WWW.BENEDETTIS.COM,Fijo,-89.62224848,20.96489122,,,,Yucatán
31050722110002654001012867S4,6414337,LOS BISQUETS BISQUETS OBREGON CENTRO,BB DEL SUR SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,62,499,0,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,JMNOH@GRUPONICXA.COM.MX,,Fijo,-89.62426931,20.96782604,,,10,Yucatán
31050722513012011000000000U0,7708213,DON CARNITAS TACOS Y TORTAS,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,60,,,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62352961,20.96468227,,,,Yucatán
31050722518016171000000000U7,8354221,EL RINCON DEL SABOR,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,63,505,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9999015069,,,Fijo,-89.62502299,20.96665924,PLAZA DIAMANTE,CENTRO Y PLAZA COMERCIAL,C,Yucatán
31050722518016181000000000U6,8354329,COCINA ECONOMICA JETSEMANI,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,63,505,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62502299,20.96665924,PLAZA DIAMANTE,CENTRO Y PLAZA COMERCIAL,LOCAL 37,Yucatán
31050722511006593000000000U9,8353707,CASA MAYA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,62,,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9999247022,RESTAURANTECASAMAYA@GMAIL.COM,,Fijo,-89.62411387,20.96807794,,,,Yucatán
31050722110002524001037347M9,4579647,RESTAURANTE LOS TROMPOS,CARNES RAPIDAS DEL SURESTE SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,60,517,0,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,CENTRO@LOSTROMPOS.COM.MX,,Fijo,-89.62367075,20.96457073,,,,Yucatán
31050722517006511000000000U8,7758134,PIZZERIA HULK,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",0 a 5 personas,CALLE,63,501,0,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62519575,20.96676388,,,,Yucatán
31050722511000833000012868S5,4521809,LA PARRILLA CENTRO,COORPORATIVO GASTRONOMICO CAMPEL SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,60,502,0,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,CENTRO@GRUPOLAPARRILLA.COM,,Fijo,-89.62287165,20.96844668,,,,Yucatán
31050722511004972000000000U7,8285437,RESTAURANTE DE COMIDA CHINA YUAN JIN,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,58,0,0,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62233566,20.96442041,,,,Yucatán
31050722219009821000000000U1,4555656,RESTAURANT BAR LAS VIGAS,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,63,497,,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,HASELBOB@GMAIL.COM,,Fijo,-89.62539605,20.96679493,,,,Yucatán
31050722211002144000013097S2,6413214,BURGER KING CENTRO,OPERADORA EXE SA DE CV,Restaurantes de autoservicio,11 a 30 personas,CALLE,59,501,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,WWW.GRUPONICXA.COM.MX,Fijo,-89.62284452,20.96867757,,,,Yucatán
31050722511002054001044025S6,4521808,LOS TROMPOS,TAQUITOS DE MEXICO SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,59,957,0,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62311592,20.96869199,,,,Yucatán
31050722219015102001000000U8,4517814,RESTAURANTE BAR EL ANCLA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,56,0,0,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62073903,20.96680528,,,,Yucatán
31050722514000422000000000U1,4567476,EXPRESS LUNCH,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,56,,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9999232282,,,Fijo,-89.62074036,20.96602344,,,,Yucatán
31050722514008901000000000U6,7708281,TAQUERIA EL COCHINITO SABROSO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,56,0,0,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62094669,20.96543251,,,,Yucatán
31050722110002333001000000U5,4580463,EL TRAPICHE,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,62,,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9999281231,TRAPICHE@LIVE.COM.MX,,Fijo,-89.62411866,20.96850611,,,,Yucatán
31050722219015832000000000U0,4580398,EL RODEO,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,CALLE,59,,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62322813,20.96874089,,,,Yucatán
31050722212026192010000000U1,4514195,BENEDETTIS PIZZA EXPRESS,,Restaurantes de autoservicio,6 a 10 personas,CALLE,58,493,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9999706475,,WWW.BENEDETTIS.COM,Fijo,-89.62165294,20.96829140,,,,Yucatán
31050722110002253000000000U5,4580400,RESTAURANTE AMARO,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,59,0,0,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,CANTAMAYEC@HOTMAIL.COM,,Fijo,-89.62324041,20.96874292,,,,Yucatán
31050722518000181000000000S4,4552593,BODEGA DE COCINA ECONOMICA DULCE,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,409,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,409,Yucatán
31050722518000231000000000S7,4552607,BODEGA DE COCINA ECONOMICA ROSSY,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,410,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,410,Yucatán
31050722219013441010000000S2,4541033,AUXILIAR DE COCINA ECONOMICA DE CYNTHYA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,512,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,512,Yucatán
31050722518000081000000000S6,4546064,AUXILIAR DE COCINA ECONOMICA DULCE,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,605,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,605,Yucatán
31050722518012091000000000U1,7708209,LA TIA PATY COSINA ECONOMICA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,613,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,613,Yucatán
31050722518012101000000000U8,7708212,EL BUEN SAZON COMIDA CORRIDA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,900,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,900 902,Yucatán
31050722219015752001000000M0,4545504,COCINA ECONÓMICA D CYNTHYA,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,58,525,214,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,"214, 413",Yucatán
31050722212013701010000000S4,4541803,BODEGA Y COCINA DE COCINA ECONOMICA D CYNTHYA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,211,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,211,Yucatán
31050722212007461010000000M3,4542476,COCINA ECONÓMICA DULCE,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,119,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9993800452,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,"119, 121",Yucatán
31050722219010811000000000M9,4546854,COCINA ECONOMICA LA TABASQUEÑA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,306,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,306,Yucatán
31050722518012081000000000S2,7708155,BODEGA COCINA ECONOMICA LA TABASQUEÑA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,309,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,309,Yucatán
31050722212012931000000000U8,4545719,COCINA ECONÓMICA ROSSY,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,406,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,"406, 408",Yucatán
31050722518000121000000000S0,4552604,AUXILIAR DE COCINA ECONOMICA LA TABASQUEÑA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,304,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,304,Yucatán
31050722212002221000000000S6,4547028,COCINA ECONÓMICA LA TABASQUEÑA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,307,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,307,Yucatán
31050722518000291000000000S1,4552606,COMEDOR COCINA ECONOMICA ROSSY,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,58,525,407,MERIDA CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62245108,20.96420305,PLAZA MERCADO,MERCADO PUBLICO,407,Yucatán
31050722511005823000000000M1,7762303,COMIDA CHINA CHAN FE,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,56,0,0,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,,Fijo,-89.62070932,20.96698508,,,,Yucatán
31050722516000802000013097S9,6852905,BURGER KING SWEET POSTRES,OPERADORA EXE SA DE CV,Restaurantes de autoservicio,6 a 10 personas,CALLE,60,525,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",,,WWW.GRUPONICXA.COM.MX,Fijo,-89.62375114,20.96414117,,,,Yucatán
31050722514000412000000000U2,4580415,SUBWAY,MID PROYECTOS SA DE CV,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,59,,,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9999281616,,WWW.SUBWAY.COM,Fijo,-89.62370599,20.96878116,,,,Yucatán
31050722110001373001000000U2,4580403,PANCHOS,RESTAURANTES DE MERIDA SA DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,CALLE,59,0,0,CENTRO,97000,"MÉRIDA, Mérida, YUCATÁN       ",9999230942,PANCHOSMERIDA@HOTMAIL.COM,WWW.PANCHOSMERIDA.COM,Fijo,-89.62367085,20.96881495,,,,Yucatán
